"objetID,C,254","dateRefere,D","route,C,100","pr,C,10","depPr,C,10","concession,C,1","abs,N,24,15","cumul,N,24,15","x,N,24,15","y,N,24,15","z,N,24,15","cote,C,1","voie,N,10,0","accrochage,C,20","longueurd,N,10,0","longueurg,N,10,0","sectionnem,C,3","sectionn_1,C,15"
53683,02/01/2026,N0057,54,54,N,0,5000,"936601,18","6831270,68",0,D,0,ACCROCHE,1000,0,54,DIRE
9324,02/01/2026,N0057,55,54,N,0,6000,"937401,11","6830690,46",0,D,0,ACCROCHE,1000,0,54,DIRE
66286,02/01/2026,N0057,56,54,N,0,7000,"938109,17","6830013,38",0,D,0,ACCROCHE,1000,0,54,DIRE
16206,02/01/2026,N0057,57,54,N,0,8000,"938608,56","6829151,15",0,D,0,ACCROCHE,1000,0,54,DIRE
38306,02/01/2026,N0057,58,54,N,0,9000,"938838,92","6828184,84",0,D,0,ACCROCHE,1000,0,54,DIRE
37964,02/01/2026,N0057,59,54,N,0,10000,"938908,45","6827186,1",0,D,0,ACCROCHE,1000,0,54,DIRE
66351,02/01/2026,N0057,60,54,N,0,11000,"939211,86","6826236,59",0,D,0,ACCROCHE,1000,0,54,DIRE
45194,02/01/2026,N0057,61,54,N,0,12000,"939580,15","6825308,55",0,D,0,ACCROCHE,1000,0,54,DIRE
42789,02/01/2026,N0057,62,54,N,0,13000,"939948,8","6824380,47",0,D,0,ACCROCHE,1000,0,54,DIRE
4228,02/01/2026,N0057,63,54,N,0,14000,"940055,14","6823413,46",0,D,0,ACCROCHE,1000,0,54,DIRE
40578,02/01/2026,N0057,64,54,N,0,15000,"939521,47","6822591,36",0,D,0,ACCROCHE,1000,0,54,DIRE
27385,02/01/2026,N0057,65,54,N,0,16000,"939086,27","6821710,38",0,D,0,ACCROCHE,1000,0,54,DIRE
29812,02/01/2026,N0057,66,54,N,0,17000,"938927,99","6820715,91",0,D,0,ACCROCHE,1000,0,54,DIRE
63838,02/01/2026,N0057,67,54,N,0,18000,"938842,31","6819718,48",0,D,0,ACCROCHE,1000,0,54,DIRE
25283,02/01/2026,N0057,68,54,N,0,19000,"938919,91","6818732,47",0,D,0,ACCROCHE,1000,0,54,DIRE
54827,02/01/2026,N0057,69,54,N,0,20000,"939068,6","6817755,39",0,D,0,ACCROCHE,1000,0,54,DIRE
41821,02/01/2026,N0057,70,54,N,0,21000,"939261,78","6816780,31",0,D,0,ACCROCHE,1000,0,54,DIRE
69020,02/01/2026,N0057,0,88,N,0,22000,"939221,77","6815802,88",0,D,0,ACCROCHE,1018,0,88,DIRE
62161,02/01/2026,N0057,1,88,N,0,23018,"939356,44","6814833,17",0,D,0,ACCROCHE,1006,0,88,DIRE
17830,02/01/2026,N0057,2,88,N,0,24024,"940167,82","6814265,64",0,D,0,ACCROCHE,997,0,88,DIRE
45402,02/01/2026,N0057,3,88,N,0,25021,"940940,24","6813657,16",0,D,0,ACCROCHE,1002,0,88,DIRE
50048,02/01/2026,N0057,4,88,N,0,26023,"941528,3","6812871,18",0,D,0,ACCROCHE,1011,0,88,DIRE
46982,02/01/2026,N0057,5,88,N,0,27034,"942514,35","6812710,53",0,D,0,ACCROCHE,998,0,88,DIRE
24783,02/01/2026,N0057,6,88,N,0,28032,"943437,22","6812346,38",0,D,0,ACCROCHE,998,0,88,DIRE
9330,02/01/2026,N0057,7,88,N,0,29030,"944010,11","6811555,68",0,D,0,ACCROCHE,1002,0,88,DIRE
57962,02/01/2026,N0057,8,88,N,0,30032,"944605,16","6810758,93",0,D,0,ACCROCHE,1002,0,88,DIRE
22380,02/01/2026,N0057,9,88,N,0,31034,"945273,7","6810024,66",0,D,0,ACCROCHE,1001,0,88,DIRE
58291,02/01/2026,N0057,10,88,N,0,32035,"945823,43","6809185,71",0,D,0,ACCROCHE,1002,0,88,DIRE
5998,02/01/2026,N0057,11,88,N,0,33037,"946592,76","6808602,4",0,D,0,ACCROCHE,1002,0,88,DIRE
39543,02/01/2026,N0057,12,88,N,0,34039,947584,"6808673,86",0,D,0,ACCROCHE,999,0,88,DIRE
38166,02/01/2026,N0057,13,88,N,0,35038,"948519,41","6808395,76",0,D,0,ACCROCHE,1000,0,88,DIRE
74165,02/01/2026,N0057,14,88,N,0,36038,"949194,21","6807661,96",0,D,0,ACCROCHE,1000,0,88,DIRE
20496,02/01/2026,N0057,15,88,N,0,37038,"949788,46","6806872,76",0,D,0,ACCROCHE,1008,0,88,DIRE
58166,02/01/2026,N0057,16,88,N,0,38046,"949899,08","6805877,4",0,D,0,ACCROCHE,1007,0,88,DIRE
6973,02/01/2026,N0057,17,88,N,0,39053,"950339,42","6804984,04",0,D,0,ACCROCHE,1010,0,88,DIRE
67063,02/01/2026,N0057,18,88,N,0,40063,"950475,08","6803991,28",0,D,0,ACCROCHE,1008,0,88,DIRE
58751,02/01/2026,N0057,19,88,N,0,41071,"950657,17","6802999,15",0,D,0,ACCROCHE,1006,0,88,DIRE
12974,02/01/2026,N0057,20,88,N,0,42077,"951020,21","6802067,37",0,D,0,ACCROCHE,1021,0,88,DIRE
21004,02/01/2026,N0057,21,88,N,0,43098,"951505,27","6801168,51",0,D,0,ACCROCHE,1022,0,88,DIRE
27388,02/01/2026,N0057,22,88,N,0,44120,"951994,8","6800279,54",0,D,0,ACCROCHE,980,0,88,DIRE
72944,02/01/2026,N0057,23,88,N,0,45100,"952583,43","6799499,21",0,D,0,ACCROCHE,1005,0,88,DIRE
56949,02/01/2026,N0057,24,88,N,0,46105,"953300,03","6798800,98",0,D,0,ACCROCHE,1007,0,88,DIRE
34001,02/01/2026,N0057,25,88,N,0,47112,"954014,08","6798097,36",0,D,0,ACCROCHE,1001,0,88,DIRE
939,02/01/2026,N0057,26,88,N,0,48113,"954644,75","6797324,64",0,D,0,ACCROCHE,1004,0,88,DIRE
23667,02/01/2026,N0057,27,88,N,0,49117,"955619,38","6797182,94",0,D,0,ACCROCHE,998,0,88,DIRE
69475,02/01/2026,N0057,28,88,N,0,50115,"956380,96","6796568,93",0,D,0,ACCROCHE,1004,0,88,DIRE
18440,02/01/2026,N0057,29,88,N,0,51119,"956776,66","6795653,97",0,D,0,ACCROCHE,1002,0,88,DIRE
71196,02/01/2026,N0057,30,88,N,0,52121,"957408,09","6794884,09",0,D,0,ACCROCHE,1001,0,88,DIRE
65354,02/01/2026,N0057,31,88,N,0,53122,"958037,28","6794112,99",0,D,0,ACCROCHE,1002,0,88,DIRE
57686,02/01/2026,N0057,32,88,N,0,54124,"958488,49","6793225,71",0,D,0,ACCROCHE,999,0,88,DIRE
39135,02/01/2026,N0057,33,88,N,0,55123,"958904,97","6792344,5",0,D,0,ACCROCHE,1007,0,88,DIRE
15647,02/01/2026,N0057,34,88,N,0,56130,"958855,7","6791367,33",0,D,0,ACCROCHE,1000,0,88,DIRE
40848,02/01/2026,N0057,35,88,N,0,57130,"959201,64","6790446,27",0,D,0,ACCROCHE,1001,0,88,DIRE
48346,02/01/2026,N0057,36,88,N,0,58131,"959100,49","6789445,97",0,D,0,ACCROCHE,1000,0,88,DIRE
21173,02/01/2026,N0057,37,88,N,0,59131,"959755,73","6788816,23",0,D,0,ACCROCHE,1000,0,88,DIRE
22579,02/01/2026,N0057,38,88,N,0,60131,"960689,22","6788638,87",0,D,0,ACCROCHE,1002,0,88,DIRE
33048,02/01/2026,N0057,39,88,N,0,61133,"961283,5","6787861,4",0,D,0,ACCROCHE,1001,0,88,DIRE
47424,02/01/2026,N0057,40,88,N,0,62134,"961425,16","6786876,26",0,D,0,ACCROCHE,998,0,88,DIRE
54291,02/01/2026,N0057,41,88,N,0,63132,"962023,69","6786154,25",0,D,0,ACCROCHE,997,0,88,DIRE
39381,02/01/2026,N0057,42,88,N,0,64129,"962902,82","6785799,45",0,D,0,ACCROCHE,1001,0,88,DIRE
18500,02/01/2026,N0057,43,88,N,0,65130,"963712,2","6785391,47",0,D,0,ACCROCHE,1000,0,88,DIRE
74260,02/01/2026,N0057,44,88,N,0,66130,"964693,09","6785304,19",0,D,0,ACCROCHE,1002,0,88,DIRE
73206,02/01/2026,N0057,45,88,N,0,67132,"965579,59","6784880,15",0,D,0,ACCROCHE,1000,0,88,DIRE
30414,02/01/2026,N0057,46,88,N,0,68132,"966525,34","6784589,75",0,D,0,ACCROCHE,997,0,88,DIRE
73654,02/01/2026,N0057,47,88,N,0,69129,"967083,96","6783881,33",0,D,0,ACCROCHE,1013,0,88,DIRE
17524,02/01/2026,N0057,48,88,N,0,70142,"967506,72","6783001,36",0,D,0,ACCROCHE,999,0,88,DIRE
17155,02/01/2026,N0057,49,88,N,0,71141,"967685,12","6782088,15",0,D,0,ACCROCHE,1004,0,88,DIRE
50563,02/01/2026,N0057,50,88,N,0,72145,"967512,76","6781100,88",0,D,0,ACCROCHE,1003,0,88,DIRE
16210,02/01/2026,N0057,51,88,N,0,73148,"967869,6","6780197,02",0,D,0,ACCROCHE,1003,0,88,DIRE
13059,02/01/2026,N0057,52,88,N,0,74151,"967490,34","6779274,26",0,D,0,ACCROCHE,1001,0,88,DIRE
63373,02/01/2026,N0057,53,88,N,0,75152,"966939,94","6778451,44",0,D,0,ACCROCHE,1003,0,88,DIRE
63513,02/01/2026,N0057,54,88,N,0,76155,"966984,69","6777506,91",0,D,0,ACCROCHE,1029,0,88,DIRE
64798,02/01/2026,N0057,55,88,N,0,77184,"966777,47","6776510,65",0,D,0,ACCROCHE,1009,0,88,DIRE
66182,02/01/2026,N0057,56,88,N,0,78193,"966288,58","6775630,83",0,D,0,ACCROCHE,1008,0,88,DIRE
14275,02/01/2026,N0057,57,88,N,0,79201,"965869,78","6774725,87",0,D,0,ACCROCHE,1008,0,88,DIRE
12561,02/01/2026,N0057,58,88,N,0,80209,"965472,98","6773812,01",0,D,0,ACCROCHE,1009,0,88,DIRE
13091,02/01/2026,N0057,59,88,N,0,81218,"964980,33","6772951,23",0,D,0,ACCROCHE,1000,0,88,DIRE
51839,02/01/2026,N0057,60,88,N,0,82218,"964551,1","6772072,53",0,D,0,ACCROCHE,994,0,88,DIRE
68830,02/01/2026,N0057,61,88,N,0,83212,"963804,18","6771564,67",0,D,0,ACCROCHE,991,0,88,DIRE
15137,02/01/2026,N0057,62,88,N,0,84203,"962890,4","6771238,48",0,D,0,ACCROCHE,997,0,88,DIRE
71176,02/01/2026,N0057,63,88,N,0,85200,"961965,24","6770941,09",0,D,0,ACCROCHE,991,0,88,DIRE
42263,02/01/2026,N0057,64,88,N,0,86191,"961051,67","6770665,08",0,D,0,ACCROCHE,1002,0,88,DIRE
2043,02/01/2026,N0057,65,88,N,0,87193,"960683,74","6769752,03",0,D,0,ACCROCHE,992,0,88,DIRE
62503,02/01/2026,N0057,66,88,N,0,88185,"960516,33","6768774,6",0,D,0,ACCROCHE,385,0,88,DIRE
48831,02/01/2026,N0057,67,88,N,0,88570,"960383,19","6768411,48",0,D,0,ACCROCHE,1004,0,88,DIRE
72015,02/01/2026,N0057,68,88,N,0,89574,"959744,42","6767652,04",0,D,0,ACCROCHE,1002,0,88,DIRE
47945,02/01/2026,N0057,69,88,N,0,90576,"958914,34","6767106,37",0,D,0,ACCROCHE,1004,0,88,DIRE
13698,02/01/2026,N0057,70,88,N,0,91580,"958161,83","6766463,29",0,D,0,ACCROCHE,1000,0,88,DIRE
70392,02/01/2026,N0057,71,88,N,0,92580,"957638,26","6765607,15",0,D,0,ACCROCHE,1001,0,88,DIRE
20742,02/01/2026,N0057,72,88,N,0,93581,"957088,39","6764761,23",0,I,0,ACCROCHE,268,268,88,DIRE
33688,02/01/2026,N0057,0,70,N,0,93849,"956839,31","6764655,88",0,I,0,ACCROCHE,1006,1006,70,DIRE
24729,02/01/2026,N0057,1,70,N,0,94855,"956071,76","6764088,65",0,I,0,ACCROCHE,1007,1007,70,DIRE
34905,02/01/2026,N0057,2,70,N,0,95862,955245,"6763516,59",0,I,0,ACCROCHE,1007,1007,70,DIRE
67669,02/01/2026,N0057,3,70,N,0,96869,"954586,97","6762766,68",0,I,0,ACCROCHE,1008,1008,70,DIRE
29144,02/01/2026,N0057,4,70,N,0,97877,"954540,23","6761792,4",0,I,0,ACCROCHE,996,996,70,DIRE
60238,02/01/2026,N0057,5,70,N,0,98873,"954134,72","6760903,16",0,I,0,ACCROCHE,996,996,70,DIRE
26565,02/01/2026,N0057,6,70,N,0,99869,"953483,8","6760137,8",0,I,0,ACCROCHE,992,992,70,DIRE
41149,02/01/2026,N0057,7,70,N,0,100861,"953004,79","6759295,16",0,I,0,ACCROCHE,992,992,70,DIRE
52364,02/01/2026,N0057,8,70,N,0,101853,"952758,7","6758337,7",0,I,0,ACCROCHE,995,995,70,DIRE
20653,02/01/2026,N0057,9,70,N,0,102848,"952754,49","6757288,66",0,I,0,ACCROCHE,961,955,70,DIRE
40811,02/01/2026,N0057,10,70,N,0,103809,"952812,33","6756339,3",0,D,0,ACCROCHE,970,0,70,DIRE
10692,02/01/2026,N0057,11,70,N,0,104779,"953122,06","6755442,97",0,D,0,ACCROCHE,720,0,70,DIRE
58266,02/01/2026,N0057,12,70,N,0,105499,"953622,18","6754925,88",0,D,0,ACCROCHE,1005,0,70,DIRE
25780,02/01/2026,N0057,13,70,N,0,106504,"954329,55","6754221,08",0,D,0,ACCROCHE,996,0,70,DIRE
10424,02/01/2026,N0057,14,70,N,0,107500,"954470,64","6753288,15",0,D,0,ACCROCHE,1002,0,70,DIRE
5545,02/01/2026,N0057,15,70,N,0,108502,"953958,15","6752456,96",0,D,0,ACCROCHE,1124,0,70,DIRE
19470,02/01/2026,N0057,16,70,N,0,109626,"954171,71","6751409,45",0,D,0,ACCROCHE,1104,0,70,DIRE
24246,02/01/2026,N0057,17,70,N,0,110730,"954792,78","6750495,83",0,I,0,ACCROCHE,1104,1104,70,DIRE
50759,02/01/2026,N0057,18,70,N,0,111834,"954633,08","6749386,02",0,I,0,ACCROCHE,1139,1145,70,DIRE
74186,02/01/2026,N0057,19,70,N,0,112973,"953979,51","6748560,63",0,I,0,ACCROCHE,1104,1104,70,DIRE
56738,02/01/2026,N0057,20,70,N,0,114077,"952938,57","6748119,29",0,I,0,ACCROCHE,1099,1099,70,DIRE
12408,02/01/2026,N0057,21,70,N,0,115176,"952218,47","6747259,67",0,I,0,ACCROCHE,1000,1000,70,DIRE
21908,02/01/2026,N0057,22,70,N,0,116176,"951425,75","6746706,1",0,I,0,ACCROCHE,994,994,70,DIRE
13101,02/01/2026,N0057,23,70,N,0,117170,"950505,69","6746340,67",0,I,0,ACCROCHE,996,996,70,DIRE
47047,02/01/2026,N0057,24,70,N,0,118166,"950129,68","6745451,45",0,I,0,ACCROCHE,993,993,70,DIRE
50539,02/01/2026,N0057,25,70,N,0,119159,"949756,15","6744549,35",0,I,0,ACCROCHE,1023,1023,70,DIRE
26014,02/01/2026,N0057,26,70,N,0,120182,"949225,33","6743692,83",0,D,0,ACCROCHE,946,0,70,DIRE
10113,02/01/2026,N0057,27,70,N,0,121128,"948755,82","6742886,04",0,D,0,ACCROCHE,994,0,70,DIRE
8341,02/01/2026,N0057,28,70,N,0,122122,"948311,46","6742002,4",0,I,0,ACCROCHE,1023,1023,70,DIRE
60266,02/01/2026,N0057,29,70,N,0,123145,"947857,29","6741089,75",0,I,0,ACCROCHE,990,990,70,DIRE
23953,02/01/2026,N0057,30,70,N,0,124135,"947414,31","6740206,51",0,I,0,ACCROCHE,997,997,70,DIRE
18538,02/01/2026,N0057,31,70,N,0,125132,"946965,15","6739319,91",0,I,0,ACCROCHE,957,972,70,DIRE
72757,02/01/2026,N0057,32,70,N,0,126089,"946277,66","6738681,78",0,I,0,ACCROCHE,955,955,70,DIRE
54390,02/01/2026,N0057,33,70,N,0,127044,"945505,93","6738130,32",0,I,0,ACCROCHE,955,955,70,DIRE
560,02/01/2026,N0057,34,70,N,0,127999,"944955,61","6737396,5",0,I,0,ACCROCHE,986,1044,70,DIRE
69371,02/01/2026,N0057,35,70,N,0,128985,"944595,91","6736584,88",0,I,0,ACCROCHE,1018,1018,70,DIRE
35389,02/01/2026,N0057,36,70,N,0,130003,"943808,29","6735962,92",0,I,0,ACCROCHE,990,990,70,DIRE
15120,02/01/2026,N0057,37,70,N,0,130993,"942969,37","6735445,22",0,I,0,ACCROCHE,992,992,70,DIRE
54464,02/01/2026,N0057,38,70,N,0,131985,"942091,45","6735023,46",0,I,0,ACCROCHE,995,995,70,DIRE
27133,02/01/2026,N0057,39,70,N,0,132980,"941609,02","6734171,84",0,I,0,ACCROCHE,999,999,70,DIRE
6363,02/01/2026,N0057,40,70,N,0,133979,"940914,03","6733507,58",0,I,0,ACCROCHE,975,975,70,DIRE
64224,02/01/2026,N0057,41,70,N,0,134954,"940349,48","6732768,1",0,I,0,ACCROCHE,890,890,70,DIRE
42210,02/01/2026,N0057,42,70,N,0,135844,"939732,67","6732136,1",0,I,0,ACCROCHE,995,995,70,DIRE
62162,02/01/2026,N0057,43,70,N,0,136839,"939041,97","6731499,46",0,I,0,ACCROCHE,991,991,70,DIRE
11887,02/01/2026,N0057,44,70,N,0,137830,"938447,45","6730710,27",0,I,0,ACCROCHE,529,529,70,DIRE
67448,02/01/2026,N0057,45,70,N,0,138359,"937690,92","6730202,03",0,I,0,ACCROCHE,1345,1358,70,DIRE
49483,02/01/2026,N0057,46,70,N,0,139704,"936965,11","6729366,3",0,I,0,ACCROCHE,1106,1069,70,DIRE
24043,02/01/2026,N0057,47,70,N,0,140810,"936669,74","6728398,25",0,I,0,ACCROCHE,981,992,70,DIRE
57378,02/01/2026,N0057,48,70,N,0,141791,"936104,12","6727623,09",0,I,0,ACCROCHE,986,986,70,DIRE
23748,02/01/2026,N0057,49,70,N,0,142777,"935925,82","6726671,13",0,I,0,ACCROCHE,1044,1044,70,DIRE
58713,02/01/2026,N0057,50,70,N,0,143821,"935819,69","6725660,03",0,I,0,ACCROCHE,983,983,70,DIRE
73110,02/01/2026,N0057,51,70,N,0,144804,"935797,05","6724682,22",0,I,0,ACCROCHE,1101,1090,70,DIRE
16875,02/01/2026,N0057,52,70,N,0,145905,"935971,65","6723648,11",0,D,0,ACCROCHE,1010,0,70,DIRE
8405,02/01/2026,N0057,53,70,N,0,146915,"935889,55","6722656,6",0,D,0,ACCROCHE,986,0,70,DIRE
61568,02/01/2026,N0057,54,70,N,0,147901,"935482,34","6721743,15",0,D,0,ACCROCHE,989,0,70,DIRE
26982,02/01/2026,N0057,55,70,N,0,148890,"935756,37","6720795,88",0,D,0,ACCROCHE,1001,0,70,DIRE
23475,02/01/2026,N0057,56,70,N,0,149891,"935586,72","6719838,95",0,D,0,ACCROCHE,986,0,70,DIRE
21499,02/01/2026,N0057,57,70,N,0,150877,"935433,47","6718861,27",0,D,0,ACCROCHE,996,0,70,DIRE
28611,02/01/2026,N0057,58,70,N,0,151873,"935160,26","6717897,09",0,D,0,ACCROCHE,903,0,70,DIRE
35683,02/01/2026,N0057,59,70,N,0,152776,"934880,08","6716983,76",0,I,0,ACCROCHE,919,919,70,DIRE
15848,02/01/2026,N0057,60,70,N,0,153695,"934454,68","6716153,43",0,I,0,ACCROCHE,997,997,70,DIRE
55453,02/01/2026,N0057,61,70,N,0,154692,"934006,73","6715266,64",0,I,0,ACCROCHE,997,997,70,DIRE
21066,02/01/2026,N0057,62,70,N,0,155689,"933703,03","6714320,81",0,I,0,ACCROCHE,996,996,70,DIRE
33684,02/01/2026,N0057,63,70,N,0,156685,"933479,36","6713348,27",0,I,0,ACCROCHE,999,999,70,DIRE
14852,02/01/2026,N0057,64,70,N,0,157684,"933260,84","6712278,03",0,I,0,ACCROCHE,990,990,70,DIRE
13524,02/01/2026,N0057,65,70,N,0,158674,"933009,17","6711493,7",0,I,0,ACCROCHE,991,991,70,DIRE
16808,02/01/2026,N0057,66,70,N,0,159665,"932317,86","6710853,94",0,I,0,ACCROCHE,993,993,70,DIRE
18708,02/01/2026,N0057,67,70,N,0,160658,"931830,86","6710051,67",0,I,0,ACCROCHE,1050,1050,70,DIRE
59901,02/01/2026,N0057,68,70,N,0,161708,"931661,98","6709018,52",0,I,0,ACCROCHE,950,950,70,DIRE
62861,02/01/2026,N0057,69,70,N,0,162658,"931036,48","6708351,16",0,D,0,ACCROCHE,1030,0,70,DIRE
44296,02/01/2026,N0057,70,70,N,0,163688,"930687,28","6707476,17",0,D,0,ACCROCHE,1280,0,70,DIRE
18294,02/01/2026,N0057,71,70,N,0,164968,"931238,63","6706324,45",0,D,0,ACCROCHE,940,0,70,DIRE
30642,02/01/2026,N0057,72,70,N,0,165908,"931366,15","6705415,1",0,D,0,ACCROCHE,959,0,70,DIRE
27792,02/01/2026,N0057,73,70,N,0,166867,"931142,96","6704487,45",0,D,0,ACCROCHE,1015,0,70,DIRE
13068,02/01/2026,N0057,74,70,N,0,167882,"930904,7","6703579,03",0,D,0,ACCROCHE,1048,0,70,DIRE
65245,02/01/2026,N0057,75,70,N,0,168930,"930475,55","6702623,76",0,D,0,ACCROCHE,948,0,70,DIRE
46343,02/01/2026,N0057,76,70,N,0,169878,"930095,29","6701753,09",0,D,0,ACCROCHE,950,0,70,DIRE
59644,02/01/2026,N0057,77,70,N,0,170828,"929730,86","6700875,02",0,D,0,ACCROCHE,948,0,70,DIRE
40545,02/01/2026,N0057,78,70,N,0,171776,"929214,61","6700082,85",0,D,0,ACCROCHE,949,0,70,DIRE
22679,02/01/2026,N0057,79,70,N,0,172725,"928658,42",6699316,0,D,0,ACCROCHE,982,0,70,DIRE
14204,02/01/2026,N0057,80,70,N,0,173707,"927973,66","6698617,74",0,D,0,ACCROCHE,1042,0,70,DIRE
31704,02/01/2026,N0057,81,70,N,0,174749,"927268,26","6697871,7",0,D,0,ACCROCHE,690,0,70,DIRE
46336,02/01/2026,N0057,0,25,N,0,175439,"927026,23","6697227,27",0,D,0,ACCROCHE,1002,0,25,DIRE
34922,02/01/2026,N0057,1,25,N,0,176441,"926696,43","6696288,9",0,D,0,ACCROCHE,1036,0,25,DIRE
59284,02/01/2026,N0057,2,25,N,0,177477,"926405,8","6695314,93",0,D,0,ACCROCHE,1036,0,25,DIRE
64424,02/01/2026,N0057,3,25,N,0,178513,"926172,68","6694342,74",0,D,0,ACCROCHE,900,0,25,DIRE
24076,02/01/2026,N0057,4,25,N,0,179413,"925832,98","6693473,5",0,D,0,ACCROCHE,991,0,25,DIRE
6129,02/01/2026,N0057,5,25,N,0,180404,"925661,18","6692497,75",0,D,0,ACCROCHE,990,0,25,DIRE
50913,02/01/2026,N0057,6,25,N,0,181394,"925506,53","6691523,75",0,D,0,ACCROCHE,995,0,25,DIRE
56789,02/01/2026,N0057,7,25,N,0,182389,"926071,46","6690812,5",0,D,0,ACCROCHE,565,0,25,DIRE
23507,02/01/2026,N0057,8,25,N,0,182954,"926386,59","6690352,53",0,D,0,ACCROCHE,1350,0,25,DIRE
72709,02/01/2026,N0057,9,25,N,0,184304,"927207,69","6689248,27",0,D,0,ACCROCHE,1350,0,25,DIRE
19120,02/01/2026,N0057,10,25,N,0,185654,"926500,09","6688258,29",0,D,0,ACCROCHE,1350,0,25,DIRE
17873,02/01/2026,N0057,11,25,N,0,187004,"925613,01","6687344,48",0,D,0,ACCROCHE,1350,0,25,DIRE
52049,02/01/2026,N0057,12,25,N,0,188354,"925353,66","6686080,6",0,D,0,ACCROCHE,1350,0,25,DIRE
9370,02/01/2026,N0057,13,25,N,0,189704,"925373,82","6684851,12",0,I,0,ACCROCHE,1353,1338,25,DIRE
23595,02/01/2026,N0057,14,25,N,0,191057,"926019,32","6683742,59",0,I,0,ACCROCHE,1135,1135,25,DIRE
19166,02/01/2026,N0057,15,25,N,0,192192,"926970,81","6683262,74",0,D,0,ACCROCHE,1350,0,25,DIRE
45979,02/01/2026,N0057,16,25,N,0,193542,"928055,4","6683874,66",0,D,0,ACCROCHE,1350,0,25,DIRE
59489,02/01/2026,N0057,17,25,N,0,194892,"929197,49","6683343,97",0,D,0,ACCROCHE,1350,0,25,DIRE
57413,02/01/2026,N0057,18,25,N,0,196242,"930500,5","6683230,92",0,D,0,ACCROCHE,1350,0,25,DIRE
4696,02/01/2026,N0057,19,25,N,0,197592,"931681,16","6683778,07",0,D,0,ACCROCHE,1593,0,25,DIRE
59066,02/01/2026,N0057,20,25,N,0,199185,"932750,81","6684950,73",0,I,0,ACCROCHE,444,449,25,DIRE
44443,02/01/2026,N0057,21,25,N,0,199629,"932990,8","6684599,8",0,D,0,ACCROCHE,876,0,25,DIRE
54268,02/01/2026,N0057,22,25,N,0,200505,"933706,52","6684126,13",0,D,0,ACCROCHE,1002,0,25,DIRE
4244,02/01/2026,N0057,23,25,N,0,201507,"934383,24","6683400,3",0,D,0,ACCROCHE,1017,0,25,DIRE
11033,02/01/2026,N0057,24,25,N,0,202524,"935212,47","6683057,99",0,D,0,ACCROCHE,1324,0,25,DIRE
27637,02/01/2026,N0057,25,25,N,0,203848,"936514,74","6683095,04",0,D,0,ACCROCHE,998,0,25,DIRE
28587,02/01/2026,N0057,26,25,N,0,204846,"937424,73","6682702,43",0,D,0,ACCROCHE,999,0,25,DIRE
70720,02/01/2026,N0057,27,25,N,0,205845,"938310,15","6682243,25",0,D,0,ACCROCHE,1021,0,25,DIRE
65175,02/01/2026,N0057,28,25,N,0,206866,"939204,88","6681883,51",0,D,0,ACCROCHE,1003,0,25,DIRE
6123,02/01/2026,N0057,29,25,N,0,207869,"940129,75","6682229,89",0,D,0,ACCROCHE,979,0,25,DIRE
26650,02/01/2026,N0057,30,25,N,0,208848,"941080,18","6682162,23",0,D,0,ACCROCHE,981,0,25,DIRE
10525,02/01/2026,N0057,31,25,N,0,209829,"941820,35","6681596,93",0,D,0,ACCROCHE,997,0,25,DIRE
16763,02/01/2026,N0057,32,25,N,0,210826,"942153,93","6680706,82",0,D,0,ACCROCHE,1003,0,25,DIRE
36521,02/01/2026,N0057,33,25,N,0,211829,"942936,27",6680136,0,D,0,ACCROCHE,994,0,25,DIRE
15762,02/01/2026,N0057,34,25,N,0,212823,"943838,49","6679821,38",0,D,0,ACCROCHE,997,0,25,DIRE
14166,02/01/2026,N0057,35,25,N,0,213820,"944739,42","6679440,44",0,D,0,ACCROCHE,1000,0,25,DIRE
71821,02/01/2026,N0057,36,25,N,0,214820,"945464,47","6678794,66",0,D,0,ACCROCHE,1000,0,25,DIRE
61395,02/01/2026,N0057,37,25,N,0,215820,"946241,67","6678203,28",0,D,0,ACCROCHE,916,0,25,DIRE
20438,02/01/2026,N0057,38,25,N,0,216736,"946979,45","6677682,57",0,I,0,ACCROCHE,1340,1340,25,DIRE
48151,02/01/2026,N0057,39,25,N,0,218076,"947800,77","6676650,54",0,I,0,ACCROCHE,1167,1167,25,DIRE
22606,02/01/2026,N0057,40,25,N,0,219243,"948581,77","6675804,09",0,I,0,ACCROCHE,1009,1009,25,DIRE
72457,02/01/2026,N0057,41,25,N,0,220252,"949195,51","6675017,78",0,I,0,ACCROCHE,947,947,25,DIRE
9698,02/01/2026,N0057,42,25,N,0,221199,"950049,84","6674669,38",0,I,0,ACCROCHE,916,916,25,DIRE
63184,02/01/2026,N0057,43,25,N,0,222115,"950721,89","6674056,51",0,I,0,ACCROCHE,1069,1069,25,DIRE
57014,02/01/2026,N0057,44,25,N,0,223184,"951387,83","6673236,39",0,I,0,ACCROCHE,968,968,25,DIRE
29254,02/01/2026,N0057,45,25,N,0,224152,"951960,57","6672473,02",0,D,0,ACCROCHE,1032,0,25,DIRE
599,02/01/2026,N0057,46,25,N,0,225184,"952876,14","6672123,09",0,D,0,ACCROCHE,992,0,25,DIRE
62353,02/01/2026,N0057,47,25,N,0,226176,"953679,7","6671641,99",0,D,0,ACCROCHE,1099,0,25,DIRE
